year,variable,lon,lat,TG,PG,t1,t2,t3,t4,t5,t6,t7,t8,t9,p1,p2,p3,p4,p5,p6,p7,p8,p9,SPEI1,SPEI2,SPEI3,SPEI4,SPEI5,SPEI6,SPEI7,SPEI8,SPEI9,SPEIG
1969,X1004,115.6,42.0,10.129139202407242,416.8465006551578,-0.6066962008091343,2.7211376995857584,5.56287933418957,9.569020708066205,15.517729423435227,18.322205454815496,21.863680980251097,21.673928721935056,15.357161373337998,50.776904422049675,39.211031221644156,49.16107250639204,51.14176192511844,33.641137806167755,36.73080274258338,38.23853065575064,48.4351257832426,41.0481502242721,0.19338346100714385,-0.4885260826508863,1.097430996186316,-0.1797435333581432,-1.0129724881725433,1.6308443095162706,2.068925792934494,0.771442008581233,0.4634643274934726,0.5049165323930397
1970,X1004,115.6,42.0,10.574747764863888,500.7887066088249,-0.2827816423446632,1.6529717680435945,7.042077154177567,9.625317149265792,17.031129115938477,18.946723241948366,22.01278158903496,19.583570484363364,15.559767864117909,59.821316026377445,51.35434706955307,49.33172874971797,52.94602157149063,68.69743404769102,65.76127947348867,66.70461338698404,66.03141048347638,70.8410575444232,0.8118449129759054,-2.281516355559531,0.6429825771966916,0.45087014822939553,-0.2213265884364384,-1.472612954543157,-0.6807165035126217,-0.33320491506753386,0.8749058701296897,-0.24541931206528889
1971,X1004,115.6,42.0,10.90799656541073,436.6187665159523,1.3956696060609457,1.3723310519917342,6.566688435648202,10.895114813029897,16.505604437156826,19.701723139453982,22.357294060074082,21.14427895193648,16.298027340590412,55.13978560772841,45.6879986209146,57.32445960623875,64.05667331616425,46.91836364014974,25.889026858623,55.09117364578084,48.734127146147266,53.33335543342765,-0.796564191366739,-0.46267178398400854,0.05673717272164838,-0.174749340378522,-0.054580732236385154,-0.49283752789274193,-0.1305798218980758,0.6837718768474543,0.5376584323128425,-0.09264621287494747
1972,X1004,115.6,42.0,10.149403960709002,491.54558369885245,-0.4338108875794141,2.4482652085302794,7.102961416126668,10.806322992458492,14.622748542970054,19.22378265317087,21.45651405450102,20.51370205432758,14.46488217771733,59.90879186813424,57.808724794184045,45.05627991522659,58.230045654863446,50.15545710322813,45.639052768306364,50.615141107069746,45.11090087690188,47.433282137063536,1.480793076535305,-1.2956014523863622,0.7805028947461435,0.4670081817431341,1.5231395083820287,2.0013069173972844,-0.14503973662222458,0.316658953757979,0.0649490565353061,0.5770797111209549
1973,X1004,115.6,42.0,10.248869438148523,465.5012722585699,2.4635878824720345,2.5878058528872954,5.003903557896976,10.755033299422784,16.092072605711845,19.81558142488114,20.081035075180825,20.46071504626313,13.943687307302485,49.26947040401896,23.851837026412568,33.31346633816884,55.046428563235466,62.73503623705541,50.56425070153542,58.55636467581151,70.56399436241414,41.581856201894425,0.6322327851117977,1.2527416382258079,0.18170598181901534,0.4034272862940259,0.49527891470658686,-0.44009596254453376,1.26200796873041,-1.2775645199390544,-0.4033381955301366,0.2340439885415465
1974,X1004,115.6,42.0,10.778586772362628,520.6386239167537,-0.1064647204412128,3.5257429968224105,6.6814511530480685,11.587518123346884,17.51125216150737,20.537265608310168,22.04647113217796,21.059243183202163,16.29366553557365,63.92657459190093,49.38187111793664,60.326290663159924,63.437667232336395,48.36219330218982,56.770598202439864,43.95849230531333,31.453055430626485,55.85063230940542,-0.32269746873526445,1.5262281973788268,-1.4280469615114237,0.5952412330461065,0.18807599327006075,1.0690372665322274,-0.4251960483894341,0.6053376895190268,-0.9880483294619753,0.09110350796090562
1975,X1004,115.6,42.0,10.939710602049223,488.7100739701137,0.5457638253994628,3.8534678094477015,7.048119117598315,11.502037178988239,17.187553436844716,20.993832017544023,22.80002416387616,20.776609064173897,16.219228456364334,59.844763749355494,62.83288813370161,60.091986687636805,48.7978649929006,51.9085626144028,52.350998223120705,50.5503820634046,61.99201567786209,36.513293249655966,-0.6121254456097568,-0.30771871525424715,1.2608336147570227,-0.9829428423141718,0.521074863936526,0.11864398682872167,-0.6586110560005461,2.0757133146114772,0.712729430663577,0.23639968351317808
1976,X1004,115.6,42.0,10.595746735609511,530.2337120496038,0.6287817968220694,1.6482046727486057,4.227489047226944,11.117451874887958,15.92720450221336,18.892199966476497,20.407164271319026,19.999138610166227,15.182894350979318,63.51488253018493,61.693357089231455,54.805254911258636,41.47899931800852,46.58884484105036,74.87101689250494,54.46935108483234,71.31995357257262,67.98760066191545,-1.655287675421182,0.7744594836365959,-1.0438336547468403,-0.9355813875071416,0.7957055992757679,-0.5381618058793796,-1.5459949080489477,-1.158970220256706,-0.403708655083434,-0.634597024892363
1977,X1004,115.6,42.0,11.096987709435517,423.3668783286785,1.1245970886761465,4.406823013851623,6.036254095322399,10.67334520248593,15.710453068380374,19.331647701086222,22.746794900691782,21.007517598873882,16.02509157261007,61.78749900168002,49.781712469612486,46.30432608424403,46.343154025676824,39.20393809542825,59.13218622551261,42.494240608312886,47.287770064250765,26.539663972028144,0.6397611679999051,1.4207864481478194,1.2466307765109803,-1.0437934485460816,0.5984839863724138,0.05162858035696138,-0.6198403796162315,0.5245232533542624,0.6660869687660294,0.38714081703845094
1978,X1004,115.6,42.0,11.044257043501098,502.7752950579024,0.9695080562481486,4.364779779377773,6.3682537417045095,11.36092826785612,14.970583596142049,19.962340599056922,22.24775851470584,21.18341463805606,16.590961054648943,47.897183924131824,47.72607524967321,43.16499867090745,47.53557298676708,48.99409393918859,47.347722638697455,42.10550904829289,59.10128939796445,53.08068259700977,0.14926082526711326,-0.3971103735806544,2.155846557541223,-1.9780000985906578,-0.5966682908379235,-1.521015863805084,0.700604687637449,-0.6347579317900353,0.26665362087225813,-0.20613187414292353
1979,X1004,115.6,42.0,10.403260103811796,484.1790760252264,0.2793737231501188,1.9651049813173607,8.833562881054132,10.628460985888966,13.900204351738413,21.14453299630881,21.26527539148988,19.49539568693745,14.828795404206398,63.196940848734926,64.54841886597794,58.56852605011113,46.44216284222572,60.69079045266794,56.48926385856357,55.56087158706558,54.62216042639393,51.297235150843676,0.1509795957754981,-0.5256450021095134,0.6599566110429794,0.23646267614704436,1.9393347922947892,-1.1938131901832938,1.248530015723781,-0.9026168211971621,-0.5776587962830496,0.11505887569011926
1980,X1004,115.6,42.0,10.894735890609843,545.4643240438395,0.19438079050540713,3.7305884031509473,7.689366849885868,11.871312757073927,15.401856804520722,20.561933976931297,21.916124189608112,21.280995128398004,15.558497707159045,41.22809862941882,62.617977309937686,68.54897170710015,69.86032664158806,64.30322960881547,57.05859724061538,53.131990698455574,68.83509136439937,69.6957759853515,-0.03888465933546536,0.25910004337763637,0.18758804997396106,-0.4934837872779286,0.8858635227934917,1.464994401181869,-1.666634429391948,0.5269635784820959,0.4163261505587232,0.17131476337360393
1981,X1004,115.6,42.0,10.9052417610701,443.86788619010326,2.3019941937341537,2.7635310700803033,8.299811124746896,11.611424510572617,15.952501287250437,19.76808881365546,22.05438552759329,21.329477473065207,16.05137051924069,45.256137896804375,60.31631395403764,65.95923602602765,49.10538528610202,50.89614791344668,56.83241096762331,45.931333523207094,28.36627336663154,50.86461455615215,1.0779192549243266,-1.2961342320594944,-2.160763416720832,0.5960409344494073,-1.0048988671529198,-1.4037046625681597,-1.1814373344020124,0.3299129392917001,1.3058775434382666,-0.41524309342219085
1982,X1004,115.6,42.0,10.45798134534686,491.4223700039621,0.6946114579106185,2.625844491673174,6.962324317604917,10.43833458920783,14.313561182200145,19.647312668941673,22.293266051921496,20.249499925135655,14.796573446452385,62.672286493298394,49.25455417145422,52.04282660265389,62.94077050031633,60.347327872723916,78.3212760174648,50.66737690969765,65.96625493800025,45.91452507566366,2.11869262818795,1.4568519919339915,0.7709876332793575,-1.3381489761543617,0.5431201658029478,-0.6883150211794117,0.737626044856922,0.17259248376904823,-0.16926623998040022,0.4004600789462269
1983,X1004,115.6,42.0,11.823714859836398,449.9324327175198,1.4151641558644124,4.417150565285795,7.364631057333203,11.39395218868149,17.57619648417822,21.564565569058516,24.391846681777025,22.329868652603643,17.698962661258005,50.51116437268476,47.80729241328758,51.93365021196175,44.67769083346878,61.65448635080038,42.12467960108992,58.05859371175936,70.80877618652407,49.345589853392205,1.2943577374799207,0.3868481087002728,0.10040212284661892,0.8561911434104752,0.688060022276023,0.5252364814141351,0.0436516765866355,-0.6681857048442192,1.6881172040179204,0.5460754213208647
1984,X1004,115.6,42.0,11.198318126437938,517.4753522385681,2.919787557096009,4.015226548336114,6.380914550105515,10.32814317659697,17.826430158706756,18.879127037954845,21.632207869782636,21.755725454464294,16.453065430223393,42.99550095489862,58.75944916246937,77.77847611547918,48.82322687766608,41.99861919605027,51.07092605173587,58.77087368274622,53.4764097010384,67.80534222743415,1.1748061825459064,1.3774557213927774,0.9606586918145303,-0.22998181959219818,-0.5335138691795923,0.06092399550309569,1.0413666675073534,-0.8628297774513611,0.32846248197885064,0.3685942527243735
1985,X1004,115.6,42.0,11.525292085663564,528.8825489253912,2.035895653011536,2.6646795772636684,7.342457536107277,11.459715513573801,15.020905384997965,19.81539126343956,23.666716766477062,21.17101667537525,15.340262062328454,63.66943559934186,70.62181512476218,41.2003182638421,56.97902496377639,50.00085587529415,50.68380278333305,49.01427053693786,61.18717320709315,57.86595822280171,1.3902107571469904,-1.0462864876030702,1.50728454357729,0.029388040095972453,0.10883985239564511,-0.8156112738473692,0.426454685259848,1.3852600832609563,-0.8844633051124811,0.23345298835264236
1986,X1004,115.6,42.0,11.59628849030122,455.48583876767293,1.2296637002258755,3.8067445623565117,7.566089187566361,11.51454625161016,16.58498168515135,22.217986354278736,22.722939767729553,20.724652375947223,15.620239116194169,47.68554110832098,69.57808979957875,76.32226286400925,60.12122067634282,38.38018388046132,41.35808328106579,38.73968301350434,41.48913542993655,26.66491501988101,0.5669486372544671,-0.6180792717266799,1.8630869531670529,0.41219213933643,0.7265965659648516,-1.8049240476835569,-0.5013669368779937,-1.2169314006005303,-1.6429624450724354,-0.24615997847093268
1987,X1004,115.6,42.0,11.4121990887563,485.56588721346554,0.17401634431377833,4.460364412369427,7.905683632348893,10.89967025697047,16.857337412549974,20.540538227252497,21.922546630958834,20.829401869763796,16.977843432580503,57.18644368241105,38.93158150610037,61.595800787032545,41.35561477379664,48.572018586735346,62.380039627054195,52.370891941652076,62.89979856111352,73.0780885276879,-0.7239388018089143,0.6154265214810264,0.8743587250921365,1.250426368531325,0.13445931928050817,-0.896068346104565,-1.5334613049272314,0.7379526927477236,1.020213809169737,0.1643743314957496
1988,X1004,115.6,42.0,11.611476219044162,509.49150990664094,0.7789511154891521,4.374555053360959,6.083329321613284,12.234234487529887,15.76512486109434,19.713659852848934,21.47656592809201,20.12370410025918,17.342533973395437,43.07177007031203,59.797802797385884,71.72120650552264,45.243899999167404,63.03476683126111,45.33135031724529,51.074507937122654,46.91494589369996,49.270568288040245,0.629162047067303,0.10347181433334544,-1.3872594993012082,-1.2973972953741948,1.3579159009305193,-1.5945728834046464,1.4800853097265647,-0.7892505888578611,0.050384942731670476,-0.16082891690538975
1989,X1004,115.6,42.0,11.338710838212625,463.7441920412833,1.7911416765493975,3.144817383293219,6.6375256007981704,10.703078752206398,16.0777346301384,21.611832022289157,22.352699542856264,20.84881227723421,15.356505374491153,51.11286689708348,46.116290435772726,29.487990764967773,56.688005721656026,59.29026869013625,56.8585381576047,69.85155388561745,55.645317730343905,48.48926177042241,0.5573225132576444,0.8346677570815705,-0.08478494370409577,0.27374454256486686,-0.10692587693820615,1.384150011334012,1.2857877431689673,-0.22026288332274663,-0.7746828482712819,0.3498906683523033
1990,X1004,115.6,42.0,11.250036571805168,417.12616473316496,1.8753853233070803,3.9682903937335747,6.436001125473121,11.936491144015255,16.079719148553036,21.765630467725078,24.141656811733323,21.078917325609304,15.040465715953973,59.214600021604326,64.17367523333499,54.238227633662476,46.75977716699578,57.65698034671455,35.04500548191617,57.39727132945093,39.29853644683821,44.46711214334859,1.3015424462530103,1.2692175266088146,-0.1460751584871866,-0.6382134299523878,0.14025475773966822,-0.8865007684607091,1.2127271471665524,-0.6697142061666809,-1.0096104776024244,0.06373642634429516
1991,X1004,115.6,42.0,11.670688217602558,497.3222923858318,1.1875783974716518,3.2400540148111707,7.497856005429059,10.94784441393248,16.81151632212216,20.509591475089948,21.358515046412997,21.337711277935576,17.812848778955132,45.96631120364591,49.34315327034419,51.24729096627952,54.18085265501262,41.44700430079352,47.40855558279686,53.33831199708404,61.459006563298004,60.301083717409014,0.24424764142831923,0.2492740254192063,-0.9709573250942085,-1.918482097505127,-1.4137830392210058,0.3541815663527943,0.4740743527320202,-0.9789469854985379,1.6728352638987058,-0.25417295527642586
1992,X1004,115.6,42.0,12.010555775408744,448.4398426250513,2.084315629874962,4.871214548067198,9.20357172249497,12.19213880039244,16.623766376982463,21.47799160961992,23.419044208385476,23.38930107722953,17.62624325630814,54.819893144358446,49.4640213515832,55.20350736635177,28.244021682348823,52.48420685362099,56.28507073791485,33.80520035813318,39.307669142273234,31.002198508031984,0.534989211616365,0.8203420752536621,-1.4210396388442774,-0.3039721850644434,-1.0006832841562354,0.5512465941256914,-0.9680974218663632,-0.8916225384581163,0.41643500965413127,-0.25137801974884294
1993,X1004,115.6,42.0,12.320439180730549,450.4060341858658,1.7783435983001357,4.079525208407429,8.7890020287587,12.470369071666957,16.804506811105995,20.954191551246176,22.878299800244324,21.440800469489307,18.11921988002248,46.34145258165609,55.19317092454295,43.84306046862049,51.11304888069225,60.748053687331975,64.86088266924061,59.709566578363045,40.99846138318179,35.40896107577011,-0.027059831342167176,0.49971685331273885,1.713601052470547,-0.08322030938814796,0.7991663740910444,0.2846633181161682,-1.2166328648192966,0.6474376516389457,-0.12855943010596876,0.2765680904415404
1994,X1004,115.6,42.0,11.772376870522319,428.2487010014696,2.428886359978169,3.6760579869505934,7.365315041044009,13.032657447815652,17.432002287031356,21.416138583060192,22.664303021134856,20.843930746627525,15.744523396177009,44.314569450222166,33.67491955900933,42.85472140534132,47.14084032275675,44.08420591404203,49.56029176173655,24.653702650284078,55.50440023130428,46.38957462156455,0.5725084579228136,-0.3693339793839124,-0.14255071399959768,-1.1114868316627942,0.24053682978338833,-0.7140618242909139,0.25284463848851313,0.8610776230239654,0.16312634075136656,-0.02748216215190792
1995,X1004,115.6,42.0,12.24481461133012,499.8450713074196,2.203677695380391,4.406404525568732,8.383997132253878,12.75527368880117,16.775434690880395,21.523669832384954,22.504250722423222,22.360970210003,17.77366202445204,64.34255014940777,51.85912651722418,67.61484305201216,53.39223596479568,43.574668090803925,56.727000083800256,62.868690859036924,48.552242121102154,41.89910342784982,0.0011682453923247823,-0.10320668190900313,-0.7870369773258549,1.333620701577554,0.8173708534824407,1.0068898442381276,-1.2881757963968403,-0.28336105428453623,-0.48320407305568014,0.023785006857614716
1996,X1004,115.6,42.0,11.344769121965097,523.8790812406976,0.8907649702908644,2.831415706700843,8.170405760270802,12.783669177108878,17.38773983660752,19.623043834003827,20.71510794127083,20.72659380705747,16.24120013115185,61.43197459303019,53.15635717485237,69.66824412160815,63.97196877980113,58.33108368281803,44.07308145195099,69.79964071538622,57.76806656283336,40.458928649492826,1.2274330414020254,1.8951265185957267,-0.22402993850047176,-1.0202122485523162,1.1135325098185376,1.4312263681437598,0.7086637949037904,-2.0683365751577134,-0.6412214302804069,0.26913133781921467
1997,X1004,115.6,42.0,11.167882486054632,505.6147736945461,2.3455830603611822,3.176939117657731,7.044051329752422,9.98456570483213,15.103325850900234,20.171369299457698,23.313897562891565,20.773791512296132,15.703031407303234,45.26405150521589,43.44771336233051,65.73027961177428,53.6491112533629,64.39152511640138,37.76756119117699,52.5923918492305,71.2207060434545,44.55936968714521,-1.0248682084708556,-0.12681265214143905,-0.0086645304997955,0.2881984540275208,-0.11890493257014213,0.05770636234051932,0.007953616771307693,-0.9184026605029072,-0.44524143645310815,-0.2543373319443222
1998,X1004,115.6,42.0,11.028398074339579,490.4830601888695,0.3195426918328973,3.459623019401073,7.447202121891196,9.344711351396057,16.69611243281007,20.572176435954557,22.114557712180552,19.273959560766123,14.52827420843098,62.44752723246634,49.35707504597923,57.412149332055215,26.218470952619704,59.278224146595356,47.1327538166245,46.82649029732703,64.25079348579825,50.87039389376633,0.3543601013830844,-0.8551323317363702,1.945883918184774,-0.811357130120892,0.7894588512896824,-0.5283557567984315,0.14822287401349657,-0.20091149314304152,-0.25972725619049164,0.06471575298686785
1999,X1004,115.6,42.0,11.475227731168214,446.6870573118465,1.7855585061530084,3.653514056653788,7.423723203461468,12.528916901459787,17.138602148701214,19.91249471062634,22.574380271056917,22.316128412209085,16.373139310091048,49.78711412588623,45.61003892895285,44.85777305674968,58.31652356418354,51.82870297849127,55.9548674000617,51.240122710534656,44.98447016511202,39.05715148682333,-0.3443436449428457,0.5573180246801256,0.43874476147723174,-1.6019626914600424,1.8042741199500119,-0.6394029914990893,-0.09047594122973888,0.21182279727354067,1.6675076999145262,0.22260912601819108
2000,X1004,115.6,42.0,11.29989632926832,450.48203531938765,0.5104484520840065,3.478955743141479,7.748093138479233,11.438000676070914,17.778208597611307,20.028927609797865,22.469694244102165,19.875972678705885,14.40067800588297,55.263420421197466,55.289530994344354,38.49016475269643,49.40881859073644,56.08790459461653,46.954087071399215,41.85643988992224,49.32197729082493,69.99184732752434,0.8091847091406456,-0.4393169870261412,0.8950444900240445,0.27043260806662833,0.07660291451808911,0.3370687739574124,0.34185608074180396,-1.3139713168066938,0.25970812226150236,0.13740104387525456
2001,X1004,115.6,42.0,11.530449645418285,481.07869176782344,0.7860351281172088,3.8421870956897224,7.690955045608273,11.507408306194074,16.743736477418764,20.814636156285406,23.26856069649601,20.376505161308057,17.872116675324204,54.12251414683806,49.63762628706648,62.38777214782314,52.85810300597707,70.06649748553698,55.52179144041705,63.241498391564704,53.84136362784672,50.12073783824473,0.6966304096419513,1.5011601076720535,1.2175876042646225,0.6568243276378843,0.8493386216126287,1.0289804336970092,1.0344004545034577,1.1277968169081696,-1.9642740865120103,0.6831605210473074
2002,X1004,115.6,42.0,11.433021477614188,514.4934163388901,2.0192618503309494,1.836958610101072,7.229364203991753,10.158720401273134,15.411874005768688,20.476627868330628,21.924990014827365,21.040880535036838,16.08590498646218,59.606040945078306,65.38303414222473,47.67383592530726,55.42607722456253,60.09752790568682,54.16871638797093,64.51970166832976,57.575514012049815,69.14444441770708,-1.0671201765601426,2.492505084885169,-0.6048018265962188,1.4016358043414108,1.1410268413449651,1.6875776374990088,0.7959335853230937,-0.7003035560536292,-2.9610642953346127,0.2428210109832271
2003,X1004,115.6,42.0,11.442691110137515,526.1781263428219,1.6313509538308169,2.6221993401915555,6.469660544983586,10.510361538014944,16.060637448972454,20.32132530901502,23.66711461587035,21.67135377129511,15.970438741651655,62.24633751783277,50.50239862339275,73.47553977202017,43.41391217824439,64.35093491185042,44.96548803594992,54.24762811090416,64.90722856923495,62.91364250140749,-0.21224717100705406,0.09788144245600122,-1.5507518908526825,-1.5063553040907687,0.5454851258530672,1.7810449559042878,0.8322271241762895,0.2529601647015016,0.9988840195560054,0.13768094074407197
2004,X1004,115.6,42.0,11.832111332294769,519.192036830934,2.1516651520496755,3.929012146733172,6.570386449112813,12.127490775966358,17.119866163468615,21.447294419201338,22.731930648582754,22.094747467123817,16.426572488925775,73.3969551975831,52.594443493604665,51.99838736432559,58.16777602774931,40.960354008818584,48.91721107144911,41.57675781916372,74.23249988659057,61.78413932918049,-0.5374086336324038,-0.975982218054671,2.0781455628909393,-1.6192329150030813,0.015005479988633332,1.3240089248239557,-0.6268072843740353,-0.9927197296719524,-1.3168898814028762,-0.2946534104928324
2005,X1004,115.6,42.0,12.143834149167043,454.54027555567325,1.3775229829155142,2.7455484601087248,7.61716005644343,12.77930132526721,17.63808140243023,21.102913674129045,22.68097720632182,21.56871534220658,15.952905466010368,54.12437785923875,51.58569004706745,49.559897278866025,53.50758459319898,58.27586448189927,56.40306884905681,30.637339178832626,47.10588482679011,53.51672109817503,-0.06494860393940063,-0.6064029667183434,-0.2286613429694055,1.776112154319623,1.3302468745909526,0.08038056844877747,-0.3941052835785225,0.5187081647121972,0.9372085331929764,0.3720597886732061
2006,X1004,115.6,42.0,11.986191642326684,440.433630591958,2.0285684623490887,4.114819938114257,7.110190505176285,12.107116439792703,17.48150325052017,21.433078411223292,24.056718240841334,20.914180387005974,17.18649194208721,43.98092665755532,57.56399951592497,59.14172782327432,35.56622372529948,45.35344008981242,39.198861700586846,47.96955594057758,48.39765174244259,61.997860407607504,0.4946300474960398,1.0541527892899192,0.9592756570496521,-1.054684356246414,0.05139526425025841,0.9513922835170552,1.3881029686642326,0.7518308508981735,-1.7143327866698046,0.32019585758323466
2007,X1004,115.6,42.0,12.05810063179765,480.4219546497963,2.622728091047932,3.4962894336099004,8.129415046857707,11.805896939088083,18.079534368287888,21.550663291711153,22.8592128199254,21.560516504039477,16.718854249144123,70.15331309515182,51.41777242049809,73.64798247482037,55.19423733545858,41.8572904534163,64.69079083394008,32.862693753212355,54.43192333371,76.7117636873578,1.6885897263166372,1.4259927350097341,0.9607011795172196,1.2081093473918498,-0.8299834422955685,0.8059695382685974,0.3830039999621296,1.370917160913659,1.6638241182745597,0.9641249292620908
2008,X1004,115.6,42.0,11.734592344564591,425.00838890102085,1.7695534564563888,4.94033753175928,6.591037307353965,11.556876904576592,15.172559484229625,20.20135822587845,23.031298792282175,21.70500001436452,16.062012263490775,62.11647190757242,43.05276603386435,28.16514170377127,66.68843308050236,57.909069543878886,50.3486347842307,37.57638143426921,36.620422756372875,48.47804941941718,0.15116066288276517,-1.4364328112658156,-0.9978225395586793,0.4848469009054902,-1.260396335955619,1.103121770789417,-0.38612056284812357,1.1408497124217831,-0.5713775796028941,-0.19690786469240848
2009,X1004,115.6,42.0,12.220233887068417,492.7969955668667,3.5735498547959823,3.699526481890908,9.883892525771856,13.376471482365224,16.685791020773593,20.755273128654444,23.509842237733288,22.83074837493609,16.443668720488155,42.51146705754264,37.40423945200556,70.0485756877699,54.55311505726692,37.10044824422839,51.958275038753925,62.936729459562855,58.78231571023956,73.68987176068673,0.20277584140464203,-0.2982235123924085,0.29179058347524184,1.5251998038921553,0.6590448351244069,-0.12604548731855647,-1.0517385559334298,-0.14883298548566176,-1.3061944552208542,-0.028024881383829428
2010,X1004,115.6,42.0,12.15285650080264,499.4078621567648,1.3599120253170507,3.5167619717588403,8.819269335578248,12.118835018050952,17.588435988327564,20.677991082305073,22.512282631535285,21.91532673464488,16.210481000627098,49.72432480419391,64.98476516575175,49.12204838038949,71.2080019529008,64.96212574388665,64.37513991227436,58.92855530001461,48.37659957944502,44.5597804445986,-1.140145410125294,0.20384915221955416,2.4012614124073375,0.47503223762071534,1.5019815448907663,-0.1497705295201709,-0.5784318375814617,0.7979648385487166,-0.4927396497549544,0.3354446398561343
2011,X1004,115.6,42.0,11.903688169706706,486.89254125683885,1.0441967820114337,4.108046476666549,7.79261556999928,10.86123577500517,16.93880811626062,21.474825964974187,22.25711234183869,23.75369361328268,15.88917392409074,45.3925530753292,59.95985368361935,54.71562772154988,44.45014797170332,61.20638306961972,42.47926534367315,61.664439596914455,66.36346797664696,60.60946543569964,0.19311463346399313,-0.6553896234370846,-0.9378540010220087,0.754250156535905,0.7702315722756339,-0.5781774532413221,0.2003956152395345,2.049064053831242,-0.39664655180643715,0.15544315575993956
2012,X1004,115.6,42.0,12.227321056857095,498.2243712211558,2.7669801709586594,5.626127775024503,9.228959682174306,11.553217061140616,17.406381611682136,19.47326386138407,22.941244514236455,20.695346051352736,16.13769918374627,58.53700323172916,77.38914846736884,60.13307647824546,73.03318957824516,33.30086943572916,43.57369258559298,47.34810173532773,48.052473912380094,65.20243629050258,-1.055938394431879,-0.9386827159303761,-0.7011837045063827,-2.2460027329875234,-0.44691719062852087,0.3998041453932744,-0.2622824303760509,0.01751933275776536,0.1809968715268144,-0.5614096465758753
2013,X1004,115.6,42.0,11.883410622438452,465.70924810050644,1.6902969160578882,3.9687544014184173,7.459122557686002,10.908433660223348,17.14387942328025,19.584987843456386,22.310257848389522,21.500170237087843,16.112551383989818,43.397342499234504,57.31340726429422,69.06697863002564,35.95375294649868,47.42149118154744,52.541508799974736,52.709075286713336,35.12584626752858,52.69854759879205,0.00072475084580779,0.5048533523873338,-1.1713525391582664,-0.05480349282456941,-0.8772852158532781,0.281271208475881,1.676160826712,0.8068198092385035,-0.4723271036223007,0.07711795513345682
2014,X1004,115.6,42.0,12.227903422121184,490.34717307848194,1.1728933009734084,5.94170017475148,8.694184245536063,13.015714127909158,16.593277054681927,20.239412101477853,22.813217047150857,22.306659596560948,17.08798669375764,44.13042545593811,61.96146909869851,48.56325651077251,68.6371451474972,52.547339053613626,50.90046954542506,52.73519056261663,53.43732044963353,57.38282084201801,-1.1562085209910142,1.860163367484129,0.769152932189602,1.333513841789074,-1.2134051225010705,0.40684425963404103,0.9445519638073744,1.4825182234591863,-1.7450545411560985,0.2980084893016915
2015,X1004,115.6,42.0,11.803249073164757,469.0778773084766,2.0902458207918864,2.8975163292414337,8.78383838576557,10.997700530366458,15.238698118757451,20.92626076231465,22.44355270936987,21.852044184486452,16.689084250719098,66.07114715129617,58.785887926544696,51.10766940424719,38.64942412473121,47.57715894769721,47.453431088486006,36.8568249108611,59.93383924019203,38.23986732462904,-1.393080224952067,-0.747972765318633,-1.150258494936139,-0.3999786656435588,-1.4331891718586902,-0.37011037887210235,-0.2843515748030514,0.3738878646798299,0.2630295694885706,-0.5713359824684268
2016,X1004,115.6,42.0,12.105368418195004,496.55359088558555,1.8881463645278749,5.197793149788232,7.515469372364806,11.651916142722937,17.105957687524977,20.494916938901742,24.133508681014938,22.605635607912074,17.659817451419922,60.455020351087114,62.36700987150033,48.11385758365707,60.17880590141876,44.402937028767006,45.74919157699536,58.943712845564974,54.69380851893528,57.706275623405986,-0.5730322746207765,-0.7430841455442292,-0.3579566185618261,0.060272186884323495,-0.3393700131069855,0.8288172465344351,-0.31945079250156266,-1.6003036964761763,0.42960760461446224,-0.2905000558642595
2017,X1004,115.6,42.0,12.695307721839644,501.36163967768556,3.376616259738936,4.021874137229143,8.961324028758018,13.159474789611522,17.655246719413523,20.698203974723583,23.78400204941692,23.79179632372807,17.29932654602645,77.07871779052951,53.89986657798467,59.38614430150142,45.5677161893735,34.030424242011776,64.80549602673986,61.77707293169902,26.95010462174634,53.42577607795178,-0.4109212003354899,0.8868036535868221,0.7012553496247458,-0.9648619255341817,0.9732873480541646,-0.03807892498586865,0.10337361090766989,0.4569236653987278,0.8610272477574598,0.28542320271933885
2018,X1004,115.6,42.0,11.561344801966865,446.6970818702407,0.46551939146641685,4.001462435492027,9.362658620641199,10.673989177074988,15.895773201145328,21.139696029457095,23.491157091359728,21.980539415396514,16.813165691858167,35.107912134481836,46.32903575134863,48.862448876614756,67.03860306155349,48.47102394604074,48.52989516845587,47.46570473913886,38.924575565176305,69.90768541125925,-0.8332642005121487,-0.9331971512469163,0.3305820534090383,-0.8965133515189166,0.4135288416991288,1.421296072965912,-1.1989292936403277,-0.35928533022315523,-0.5001566929827465,-0.2839932280055702
2019,X1004,115.6,42.0,12.41356266604028,514.3775332879858,1.6011006716012535,4.446620910224153,7.966717851273073,12.671436019045235,16.630411353216545,21.309769743256567,23.99011500886638,22.372825448933888,17.981389724152937,55.3299474918346,65.5421602706542,46.178590232644424,47.735469374650364,73.86245228274588,57.830972252518656,73.46091293141998,70.98679315053786,60.00235901814739,-1.074822406075598,0.6612886514000552,-0.6547554823287909,-0.6021463045399916,-0.928709663734117,-0.2664282999650104,-0.1755425554343064,-0.6618304633873255,-1.4760750358024595,-0.5754468399852827
